귀하의 성별을 선택해주세요.,귀하의 나이대를 선택해주세요.,거래형 키오스크를  얼마나 자주 사용하십니까?,1-1. 키오스크는 사용자가 선택한 내용을 의도대로 정확하게 반영해야 한다.(기대 설문),1-2. 키오스크는 사용자가 선택한 내용을 의도대로 정확하게 반영한다. (인지 설문),2-1. 키오스크는 거래 및 결제 과정에서 사용자가 입력한 사항을 정확하게 처리해야 한다. (기대 설문),2-2. 키오스크는 거래 및 결제 과정에서 사용자가 입력한 사항을 정확하게 처리한다. (인지 설문),3-1. 키오스크는 업무처리에 필요한 정보를 제공해야 한다. (기대 설문),3-2. 키오스크는 업무처리에 필요한 정보를 제공한다. (인지 설문),"4-1. 키오스크의 화면스크린은 다양한 색감, 애니메이션 효과 등으로 인해 흥미로워야 한다. (기대 설문)","4-2. 키오스크의 화면스크린은 다양한 색감, 애니메이션 효과 등으로 인해 흥미롭다. (인지 설문)",5-1. 키오스크의 화면 터치스크린을 이용하는 것은 재미있어야 한다. (기대 설문),5-2. 키오스크의 화면 터치스크린을 이용하는 것은 재미있다. (인지 설문),6-1. 키오스크를 통해 거래 및 결제를 하는 것은 즐거워야 한다. (기대 설문),6-2. 키오스크를 통해 거래 및 결제를 하는 것은 즐겁다. (인지 설문),7-1. 키오스크는 주변사람의 도움 없이도 주도적으로 이용 가능해야 한다. (기대 설문),7-2. 키오스크는 주변사람의 도움 없이도 주도적으로 이용 가능하다. (인지 설문),9-1.키오스크는 고객이 원하는 시간에 언제든 스스로 이용할 수 있어야 한다. (기대 설문),9-2. 키오스크는 고객이 원하는 시간에 언제든 스스로 이용할 수 있다. (인지 설문),8-1. 키오스크를 통해 고객은 자신이 원하는 서비스를 스스로 선택할 수 있어야 한다. (기대 설문),8-2. 키오스크를 통해 고객은 자신이 원하는 서비스를 스스로 선택할 수 있다. (인지 설문),10-1. 키오스크로 인해 서비스를 이용하기 전까지의 대기 시간이 줄어야 한다. (기대 설문),10-2. 키오스크로 인해 서비스를 이용하기 전까지의 대기 시간이 줄어든다. (인지 설문),"11-1. 키오스크를 통해 총 서비스 사용 시간(서비스 대기 시간, 이용 시간을 모두 포함한 것)이 줄어들어야 한다. (기대 설문)","11-2. 키오스크를 통해 총 서비스 사용 시간(서비스 대기 시간, 이용 시간을 모두 포함한 것)이 줄어든다. (인지 설문)","12-1. 키오스크를 이용하는 매장의 거래 비용(음식 가격, ATM 수수료 등)은 저렴해야 한다. (기대 설문)","12-2. 키오스크를 이용하는 매장의 거래 비용(음식 가격, ATM 수수료 등)은 저렴하다. (인지 설문)",13-1. 키오스크는 개인이 원하는 거래 및 결제방법을 제공해야 한다. (기대 설문),13-2. 키오스크는 개인이 원하는 거래 및 결제방법을 제공한다. (인지 설문),14-1. 키오스크는 거래와 결제를 할 때 개인이 필요로 하는 충분한 시간을 제공해야 한다. (기대 설문),14-2. 키오스크는 거래와 결제를 할 때 개인이 필요로 하는 충분한 시간을 제공한다. (인지 설문),15-1. 키오스크는 개인이 원하는 언어를 선택할 수 있는 다국어 기능을 제공해야한다. (기대 설문),15-2. 키오스크는 개인이 원하는 언어를 선택할 수 있는 다국어 기능을 제공한다. (인지 설문),16-1. 키오스크를 이용하는 도중 선택했던 사항을 변경할 때 편리하게 이전 화면으로 돌아갈 수 있어야 한다. (기대 설문),16-2. 키오스크를 이용하는 도중 선택했던 사항을 변경할 때 편리하게 이전 화면으로 돌아갈 수 있다. (인지 설문),17-1. 키오스크를 통한 거래 및 결제 과정은 복잡하지 않고 간결해야 한다. (기대 설문),17-2. 키오스크를 통한 거래 및 결제 과정은 복잡하지 않고 간결하다. (인지 설문),18-1. 키오스크는 직원과의 대면서비스보다 거래 및 결제 과정에서의 부담이 더 적어 편리해야 한다. (기대 설문),18-2. 키오스크는 직원과의 대면서비스보다 거래 및 결제 과정에서의 부담이 더 적어 편리하다. (인지 설문),"19-1. 키오스크는 이용 도중 주변 사람들에게 개인정보(비밀번호, 계좌번호, 카드번호, 핸드폰 번호 등)가 노출되지 않도록 안전하게 보호해야 한다. (기대 설문)","19-2. 키오스크는 이용 도중 주변 사람들에게 개인정보(비밀번호, 계좌번호, 카드번호, 핸드폰 번호 등)가 노출되지 않도록 안전하게 보호해준다. (인지 설문)",20-1. 키오스크에서 개인정보는 안전하게 유지 및 관리되어 유출의 위험이 없어야  한다. (기대 설문),20-2. 키오스크에서 개인정보는 안전하게 유지 및 관리되어 유출의 위험이 없다. (인지 설문),"21-1. 키오스크를 이용한 고객의 개인정보, 거래 내역 등은 고객이 원하지 않는 곳에서 사용되지 않아야 한다. (기대 설문)","21-2. 키오스크를 이용한 고객의 개인정보, 거래 내역 등은 고객이 원하지 않는 곳에서 사용되지 않는다. (인지 설문)",22-1. 키오스크의 외관은 매력적이어야 한다. (기대 설문),22-2. 키오스크의 외관은 매력적이다. (인지 설문),23-1. 키오스크는 정확하고 빠른 터치기능을 제공해야한다. (기대 설문),23-2. 키오스크는 정확하고 빠른 터치기능을 제공한다. (인지 설문),24-1. 키오스크는 듣기 좋은 목소리와 크기의 음성안내 기능을 제공해야 한다. (기대 설문),24-2. 키오스크는 듣기 좋은 목소리와 크기의 음성안내 기능을 제공한다. (인지 설문),"1-1. 만약 키오스크에서 사용자가 선택한 내용이 의도대로 정확하게 반영된다면, 어떤 느낌이 들겠습니까?","1-2. 만약 키오스크에서 사용자가 선택한 내용이 의도대로 정확하게 반영되지 않는다면, 어떤 느낌이 들겠습니까?","2-1. 만약 키오스크가 거래 및 결제 과정에서 사용자가 입력한 사항을 정확하게 처리한다면, 어떤 느낌이 들겠습니까?","2-2. 만약 키오스크가 거래 및 결제 과정에서 사용자가 입력한 사항을 정확하게 처리 하지 않는다면, 어떤 느낌이 들겠습니까?","3-1. 만약 키오스크가 업무처리에 필요한 정보를 제공한다면, 어떤 느낌이 들겠습니까?","3-2. 만약 키오스크가 업무처리에 필요한 정보를 제공하지 않는다면, 어떤 느낌이 들겠습니까?","4-1. 만약 키오스크의 화면스크린이 다양한 색감, 애니메이션 효과 등으로 인해 흥미롭고, 터치 스크린을 이용하는 것이 재밌다면, 어떤 느낌이 들겠습니까? ","4-2. 만약 키오스크의 화면스크린이 다양한 색감, 애니메이션 효과 등이 없어 흥미롭지 않고, 터치 스크린을 이용하는 것이 재미없다면, 어떤 느낌이 들겠습니까?","6-1. 만약 키오스크를 주변 사람의 도움 없이도 주도적으로 이용할 수 있고, 자신이 원하는 서비스를 스스로 선택할 수 있다면, 어떤 느낌이 들겠습니까? ","6-2. 만약 키오스크를 주변 사람의 도움 없이는 주도적으로 이용할 수 없고, 자신이 원하는 서비스를 스스로 선택할 수 없다면, 어떤 느낌이 들겠습니까?","7-1. 만약 키오스크를 고객이 원하는 시간에 언제든 스스로 이용할 수 있다면, 어떤 느낌이 들겠습니까? ","7-2. 만약 키오스크를 고객이 원하는 시간에 언제든 스스로 이용할 수 없다면, 어떤 느낌이 들겠습니까?","8-1. 만약 키오스크로 인해 서비스를 이용하기 전까지의 대기 시간이 줄어든다면, 어떤 느낌이 들겠습니까?","8-2. 만약 키오스크를 통해 서비스를 이용하기 전까지의 대기 시간이 줄어들지 않는다면, 어떤 느낌이 들겠습니까?","9-1. 만약 키오스크를 통해 총 서비스 사용시간(서비스 대기 시간, 이용 시간을 모두 포함한 것)이 줄어든다면, 어떤 느낌이 들겠습니까?","9-2. 만약 키오스크를 통해 총 서비스 사용시간(서비스 대기 시간, 이용 시간을 모두 포함한 것)이 줄어들지 않는다면, 어떤 느낌이 들겠습니까?","10-1. 만약 키오스크를 이용하는 매장의 거래 비용(음식 가격, ATM 수수료 등)이 저렴하다면, 어떤 느낌이 들겠습니까?","10-2. 만약 키오스크를 이용하는 매장의 거래 비용(음식 가격, ATM 수수료 등)이 저렴하지 않다면, 어떤 느낌이 들겠습니까?","11-1. 만약 키오스크가 개인이 원하는 거래 및 결제방법을 제공한다면, 어떤 느낌이 들겠습니까?","11-2. 만약 키오스크가 개인이 원하는 거래 및 결제방법을 제공하지 않는다면, 어떤 느낌이 들겠습니까?","12-1. 만약 키오스크가 거래와 결제를 할 때 개인이 필요로 하는 충분한 시간을 제공한다면, 어떤 느낌이 들겠습니까?","12-2. 만약 키오스크가 거래와 결제를 할 때 개인이 필요로 하는 충분한 시간을 제공하지 않는다면, 어떤 느낌이 들겠습니까?","13-1. 만약 키오스크가 개인이 원하는 언어를 선택할 수 있는 다국어 기능을 제공한다면, 어떤 느낌이 들겠습니까?","13-2. 만약 키오스크가 개인이 원하는 언어를 선택할 수 있는 다국어 기능을 제공하지 않는다면, 어떤 느낌이 들겠습니까?","14-1. 만약 키오스크의 높이, 각도 조절이 가능하다면, 어떤 느낌이 들겠습니까? ","14-2. 만약 키오스크의 높이, 각도 조절이 불가능하다면, 어떤 느낌이 들겠습니까? ","15-1. 만약 키오스크를 이용하는 도중 선택했던 사항을 변경할 때 편리하게 이전 화면으로 돌아갈 수 있다면, 어떤 느낌이 들겠습니까?","15-2. 만약 키오스크를 이용하는 도중 선택했던 사항을 변경할 때 이전 화면으로 돌아가는 것이 편리하지 않다면, 어떤 느낌이 들겠습니까?","16-1. 만약 키오스크를 통한 거래 및 결제 과정이 복잡하지 않고 간결하다면, 어떤 느낌이 들겠습니까?","16-2. 만약 키오스크를 통한 거래 및 결제 과정이 복잡하고 간결하지 않다면, 어떤 느낌이 들겠습니까?","17-1. 만약 키오스크가 직원과의 대면서비스보다 거래 및 결제 과정에서의 부담이 더 적어 편리하다면, 어떤 느낌이 들겠습니까?","17-2. 만약 키오스크가 직원과의 대면서비스보다 거래 및 결제 과정에서의 부담이 더 커서 편리하지 않다면, 어떤 느낌이 들겠습니까?","18-1. 만약 키오스크에 직원 호출이 가능한 버튼이 있다면, 어떤 느낌이 들겠습니까? ","18-2. 만약 키오스크에 직원 호출이 가능한 버튼이 없다면, 어떤 느낌이 들겠습니까? ","19-1. 만약 키오스크에 각 화면마다 그 화면을 이용할 때 필요한 정보를 담고 있는 도움말 버튼이 있다면, 어떤 느낌이 들겠습니까? ","19-2. 만약 키오스크에 각 화면마다 그 화면을 이용할 때 필요한 정보를 담고 있는 도움말 버튼이 없다면, 어떤 느낌이 들겠습니까? ","20-1. 만약 키오스크를 통해 거래 완료된 내역에 대해 직접 환불이 가능하다면, 어떤 느낌이 들겠습니까? ","20-2. 만약 키오스크를 통해 거래 완료된 내역에 대해 직접 환불이 불가능하다면, 어떤 느낌이 들겠습니까? ","21-1. 만약 키오스크가 키오스크 이용 도중 주변 사람들에게 개인정보(비밀번호, 계좌번호, 카드번호, 핸드폰 번호 등)가 노출되지 않도록 안전하게 보호해준다면, 어떤 느낌이 들겠습니까?","21-2. 만약 키오스크가 키오스크 이용 도중 주변 사람들에게 개인정보(비밀번호, 계좌번호, 카드번호, 핸드폰 번호 등)가 노출되지 않도록 안전하게 보호해주지 않는다면, 어떤 느낌이 들겠습니까?","1-1.	키오스크에서 사용자가 선택한 내용이 사용자의 의도대로 정확하게 반영되는 것은 중요하다고 생각하십니까?","1-2.	키오스크에서 사용자가 선택한 내용이 의도대로 정확하게 반영되는 정도에 만족하십니까?",2-1. 키오스크의 거래 및 결제과정에서 사용자가 입력한 사항을 정확하게 처리하는 것이 중요하다고 생각하십니까?,2-2. 키오스크의 거래 및 결제과정에서 사용자의 의도대로 정확하게 입력하는 정도에 만족하십니까?,3-1. 키오스크가 업무처리에 필요한 정보를 제공하는 것이 중요하다고 생각하십니까?,3-2. 키오스크가 업무처리에 필요한 정보를 제공하는 정도에 만족하십니까?,"4-1. 키오스크의 화면스크린이 다양한 색감, 애니메이션 효과 등으로 인해 흥미로운 것이 중요하다고 생각하십니까?","4-2. 키오스크의 화면스크린이 다양한 색감, 애니메이션 효과 등으로 인해 흥미로운 정도에 만족하십니까?",5-1. 키오스크의 화면 터치스크린을 이용하는 것이 재미있는 것은 중요하다고 생각하십니까?,5-2. 키오스크의 화면 터치스크린을 이용하는 것이 재미있는 정도에 만족하십니까?,6-1. 키오스크를 통해 거래 및 결제를 하는 것이 즐거운 것을 중요하다고 생각하십니까?,6-2. 키오스크를 통해 거래 및 결제를 하는 것이 즐거운 정도에 만족하십니까?,7-1. 키오스크를 주변 사람의 도움 없이도 주도적으로 이용 가능한 것이 중요하다고 생각하십니까?,7-2. 키오스크를 주변 사람의 도움 없이 주도적으로 이용 가능한 정도에 만족하십니까?,9-1. 키오스크를 고객이 원하는 시간에 언제든 스스로 이용할 수 있는 것은 중요하다고 생각하십니까?,9-2. 키오스크를 고객이 원하는 시간에 언제든 스스로 이용할 수 있는 정도에 만족하십니까?,"22-1. 만약 키오스크에서 개인정보가 안전하게 유지 및 관리되어 유출의 위험이 없다면, 어떤 느낌이 들겠습니까?","22-2. 만약 키오스크에서 개인정보가 안전하게 유지 및 관리되지 않아 유출의 위험이 있다면, 어떤 느낌이 들겠습니까?","23-1. 만약 키오스크를 이용한 고객의 개인정보, 거래 내역 등이 고객이 원하지 않는 곳에서 사용되지 않는다면, 어떤 느낌이 들겠습니까?","23-2. 만약 키오스크를 이용한 고객의 개인정보, 거래 내용 등이 고객이 원하지 않는 곳에서 사용된다면, 어떤 느낌이 들겠습니까?","24-1. 만약 키오스크의 외관이 매력적이라면, 어떤 느낌이 들겠습니까?","24-2. 만약 키오스크의 외관이 매력적이지 않다면, 어떤 느낌이 들겠습니까?","25-1. 만약 키오스크는 정확하고 빠른 터치기능을 제공한다면, 어떤 느낌이 들겠습니까?","25-2. 만약 키오스크는 부정확하고 느린 터치기능을 제공한다면, 어떤 느낌이 들겠습니까?","26-1. 만약 키오스크는 듣기 좋은 목소리와 크기의 음성안내 기능을 제공한다면, 어떤 느낌이 들겠습니까?","26-2. 만약 키오스크는 듣기에 좋지 않은 목소리와 크기의 음성안내 기능을 제공한다면, 어떤 느낌이 들겠습니까?","27-1. 만약 키오스크를 겨울철에 장갑을 끼고도 사용이 가능하다면, 어떤 느낌이 들겠습니까? ","27-2. 만약 키오스크를 겨울철에 장갑을 끼고 사용하는 것이 불가능하다면, 어떤 느낌이 들겠습니까? ","28-1. 만약 키오스크에 음성 인식 기능이 있다면, 어떤 느낌이 들겠습니까? ",8-1. 키오스크를 통해 고객이 자신이 원하는 서비스를 스스로 선택할 수 있는 것은 중요하다고 생각하십니까?,8-2. 키오스크를 통해 고객이 자신이 원하는 서비스를 스스로 선택할 수 있는 정도에 만족하십니까?,10-1. 키오스크로 인해 서비스를 이용하기 전까지의 대기 시간이 줄어드는 것은 중요하다고 생각하십니까?,10-2. 키오스크로 인해 서비스를 이용하기 전까지의 대기 시간이 줄어드는 정도에 만족하십니까?,"11-1. 키오스크를 통해 총 서비스 사용시간(서비스 대기 시간, 이용 시간을 모두 포함한 것)이 줄어드는 것은 중요하다고 생각하십니까?","11-2. 키오스크를 통해 총 서비스 사용시간(서비스 대기 시간, 이용 시간을 모두 포함한 것)이 줄어드는 정도에 만족하십니까?","12-1. 키오스크를 이용하는 매장의 거래 비용(음식 가격, ATM 수수료 등)이 저렴한 것은 중요하다고 생각하십니까?","12-2. 키오스크를 이용하는 매장의 거래 비용(음식 가격, ATM 수수료 등)이 저렴한 정도에 만족하십니까?",13-1. 키오스크가 개인이 원하는 거래 및 결제방법을 제공하는 것은 중요하다고 생각하십니까?,13-2. 키오스크가 개인이 원하는 거래 및 결제방법을 제공하는 정도에 만족하십니까?,14-1. 키오스크가 거래와 결제를 할 때 개인이 필요로 하는 충분한 시간을 제공하는 것은 중요하다고 생각하십니까?,14-2. 키오스크가 거래와 결제를 할 때 개인이 필요로 하는 충분한 시간을 제공하는 정도에 만족하십니까?,15-1. 키오스크가 개인이 원하는 언어를 선택할 수 있는 다국어 기능을 제공하는 것은 중요하다고 생각하십니까?,15-2. 키오스크가 개인이 원하는 언어를 선택할 수 있는 다국어 기능을 제공하는 정도에 만족하십니까?,16-1. 키오스크를 이용하는 도중 선택했던 사항을 변경할 때 편리하게 이전 화면으로 돌아가는 것은 중요하다고 생각하십니까?,16-2. 키오스크를 이용하는 도중 선택했던 사항을 변경할 때 편리하게 이전 화면으로 돌아갈 수 있는 정도에 만족하십니까?,17-1. 키오스크를 통한 거래 및 결제 과정은 복잡하지 않고 간결한 것이 중요하다고 생각하십니까?,17-2. 키오스크를 통한 거래 및 결제 과정이 복잡하지 않고 간결한 정도에 만족하십니까?,18-1. 키오스크가 직원과의 대면서비스보다 거래 및 결제 과정에서의 부담이 더 적어 편리한 것이 중요하다고 생각하십니까?,18-2. 키오스크가 직원과의 대면서비스보다 거래 및 결제 과정에서의 부담이 더 적어 편리한 정도에 만족하십니까?,"19-1. 키오스크가 이용 도중 주변 사람들에게 개인정보(비밀번호, 계좌번호, 카드번호, 핸드폰 번호 등)가 노출되지 않도록 안전하게 보호하는 것은 중요하다고 생각하십니까?","19-2. 키오스크가 이용 도중 주변 사람들에게 개인정보(비밀번호, 계좌번호, 카드 번호, 핸드폰 번호 등)가 노출되지 않도록 안전하게 보호하는 정도에 만족하십니까?",20-1. 키오스크에서 개인정보가 안전하게 유지 및 관리되어 유출의 위험이 없는 것이 중요하다고 생각하십니까?,20-2. 키오스크에서 개인정보가 안전하게 유지 및 관리되어 유출의 위험이 없는 정도에 만족하십니까?,"21-1. 키오스크를 이용한 고객의 개인정보, 거래 내역 등이 고객이 원하지 않는 곳에서 사용되지 않는 것은 중요하다고 생각하십니까?","21-2. 키오스크를 이용한 고객의 개인정보, 거래 내역 등이 고객이 원하지 않는 곳에서 사용되지 않는 정도에 만족하십니까?",22-1. 키오스크의 외관이 매력적인 것은 중요하다고 생각하십니까?,22-2. 키오스크의 외관이 매력적인 정도에 만족하십니까?,23-1. 키오스크가 정확하고 빠른 터치기능을 제공하는 것은 중요하다고 생각하십니까?,23-2. 키오스크가 정확하고 빠른 터치기능을 제공하는 정도에 만족하십니까?,24-1. 키오스크가 듣기 좋은 목소리와 크기의 음성안내 기능을 제공하는 것은 중요하다고 생각하십니까?,24-2. 키오스크가 듣기 좋은 목소리와 크기의 음성안내 기능을 제공하는 정도에 만족하십니까?,거래형 키오스크 중 사용 경험이 있는 종류에 모두 선택해주세요.,"5-1. 만약 키오스크를 통해 거래 및 결제하는 것이 즐겁다면, 어떤 느낌이 들겠습니까?","5-2. 만약 키오스크를 통해 거래 및 결제하는 것이 즐겁지 않다면, 어떤 느낌이 들겠습니까?","28-2. 만약 키오스크에 음성 인식 기능이 없다면, 어떤 느낌이 들겠습니까? ","29-1. 만약 키오스크에 확대 가능한 멀티 터치 기능이 있다면, 어떤 느낌이 들겠습니까? ","29-2. 만약 키오스크에 확대 가능한 멀티 터치 기능이 없다면, 어떤 느낌이 들겠습니까? ",1. 키오스크를 통해 원하는 서비스를 제공 받아 매우 만족한다.,2. 키오스크를 통한 전체적인 서비스가 매우 우수하다고 생각했다.,3. 키오스크를 통한 서비스를 앞으로도 계속 이용하고 싶다.,4. 키오스크를 통한 서비스를 주변 사람들에게 추천하고 싶다.,키오스크를 이용하게 된 동기는 무엇입니까? (중복가능)
여,20대,일주일에 2~3회 이상,7,6,7,6,7,7,3,4,3,6,3,6,7,6,7,7,7,6,7,3,7,4,4,5,7,5,7,5,7,3,7,4,7,4,7,6,7,4,7,6,7,6,5,5,7,5,4,5,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,아무런 느낌이 없다.,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,아무런 느낌이 없다.,마음에 든다.,하는 수 없다.,당연하다.,마음에 안 든다.,7,7,7,7,7,7,5,6,4,6,4,6,7,5,7,5,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,마음에 든다.,아무런 느낌이 없다.,당연하다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,7,6,7,4,7,4,4,4,6,5,7,4,6,3,7,4,7,5,6,4,7,5,7,5,7,5,5,5,7,5,5,5,"ATM, 패스트 푸드점 키오스크, 음식점 키오스크, 카페 키오스크, 영화관 키오스크",마음에 든다.,아무런 느낌이 없다.,하는 수 없다.,마음에 든다.,하는 수 없다.,5,4,5,5,"주문, 결제시간이 절약되어서, 직원과 대면하지 않아서, 기기사용이 친숙해서/재미있어서"
여,20대,일주일에 2~3회 이상,7,6,7,6,7,6,5,5,5,5,5,5,7,6,7,6,7,6,7,6,7,6,7,5,7,5,7,5,7,4,7,4,7,6,7,7,7,7,7,6,7,5,5,5,7,4,7,6,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,아무런 느낌이 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,7,6,7,6,7,7,7,5,7,5,4,5,4,5,7,5,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,아무런 느낌이 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,7,6,7,4,7,5,5,5,5,5,7,5,5,5,7,4,7,5,7,5,7,6,7,6,7,6,4,4,7,5,7,6,"ATM, 패스트 푸드점 키오스크, 음식점 키오스크, 카페 키오스크, 영화관 키오스크",마음에 든다.,아무런 느낌이 없다.,하는 수 없다.,마음에 든다.,하는 수 없다.,4,4,5,5,"대기시간이 절약되어서, 주문, 결제시간이 절약되어서, 직원과 대면하지 않아서, 다른 주문 방법이 없어서"
여,20대,일주일에 2~3회 이상,7,7,7,7,7,7,4,4,3,5,3,5,7,4,7,6,7,7,6,6,6,3,6,5,7,4,7,5,6,5,7,2,7,6,7,5,7,5,7,6,7,7,4,4,7,4,5,4,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,마음에 든다.,아무런 느낌이 없다.,마음에 든다.,마음에 안 든다.,당연하다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,당연하다.,마음에 안 든다.,아무런 느낌이 없다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,마음에 안 든다.,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,당연하다.,마음에 안 든다.,6,4,6,5,6,6,4,4,4,4,3,4,7,5,6,6,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,아무런 느낌이 없다.,아무런 느낌이 없다.,마음에 든다.,마음에 안 든다.,아무런 느낌이 없다.,아무런 느낌이 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,7,6,7,5,7,3,5,4,5,4,7,4,4,3,7,1,7,5,5,4,7,3,7,6,7,6,4,4,5,2,4,3,"ATM, 패스트 푸드점 키오스크, 음식점 키오스크, 카페 키오스크, 영화관 키오스크",마음에 든다.,하는 수 없다.,하는 수 없다.,마음에 든다.,하는 수 없다.,3,3,4,3,"대기시간이 절약되어서, 주문, 결제시간이 절약되어서, 직원과 대면하지 않아서, 이용시간이 자유로워서, 다른 주문 방법이 없어서"
여,20대,한달에 2~3회 이상,7,5,7,7,7,4,3,1,2,1,2,1,7,5,7,6,7,5,7,5,6,4,6,2,7,6,7,6,7,2,7,5,7,4,6,2,7,3,7,5,7,4,7,2,7,3,7,4,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,당연하다.,마음에 안 든다.,아무런 느낌이 없다.,아무런 느낌이 없다.,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,마음에 안 든다.,당연하다.,마음에 안 든다.,당연하다.,하는 수 없다.,당연하다.,아무런 느낌이 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,아무런 느낌이 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,하는 수 없다.,마음에 든다.,마음에 안 든다.,7,4,7,4,7,5,3,2,3,2,2,2,7,6,7,5,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,당연하다.,하는 수 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,아무런 느낌이 없다.,당연하다.,아무런 느낌이 없다.,아무런 느낌이 없다.,7,4,6,2,7,3,6,2,7,6,6,6,6,5,6,4,7,4,6,3,7,5,7,5,7,5,6,2,7,2,6,4,"ATM, 패스트 푸드점 키오스크, 음식점 키오스크, 카페 키오스크, 영화관 키오스크",당연하다.,아무런 느낌이 없다.,아무런 느낌이 없다.,당연하다.,하는 수 없다.,3,2,2,1,다른 주문 방법이 없어서
여,20대,한달에 2~3회 이상,6,6,7,7,7,7,5,5,5,5,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,6,6,당연하다.,마음에 안 든다.,당연하다.,마음에 안 든다.,당연하다.,하는 수 없다.,마음에 든다.,아무런 느낌이 없다.,마음에 든다.,하는 수 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,하는 수 없다.,당연하다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,마음에 든다.,마음에 안 든다.,마음에 든다.,하는 수 없다.,마음에 든다.,아무런 느낌이 없다.,마음에 든다.,마음에 안 든다.,7,6,7,6,7,5,4,4,5,5,6,4,7,4,6,6,마음에 든다.,마음에 안 든다.,마음에 든다.,마음에 안 든다.,마음에 든다.,아무런 느낌이 없다.,마음에 든다.,하는 수 없다.,마음에 든다.,아무런 느낌이 없다.,마음에 든다.,아무런 느낌이 없다.,아무런 느낌이 없다.,6,5,7,4,7,4,7,4,7,5,7,6,7,6,6,5,7,5,7,6,7,4,7,4,7,4,4,4,6,4,6,5,"ATM, 패스트 푸드점 키오스크, 음식점 키오스크, 카페 키오스크, 영화관 키오스크",아무런 느낌이 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,아무런 느낌이 없다.,3,4,4,3,"대기시간이 절약되어서, 주문, 결제시간이 절약되어서"
